_id,Name,Url,Race,birth,death,gender,hair,height,realm,spouse,race
ObjectId(5cd99d4bde30eff6ebccfe14),Thráin I,http://lotr.wikia.com//wiki/Thr%C3%A1in_I,Dwarf,TA 1934,TA 2190,Male,,,Khazad-dûm,Unnamed wife,Dwarves
ObjectId(5cd99d4bde30eff6ebccfe15),Thorin II Oakenshield,http://lotr.wikia.com//wiki/Thorin_II_Oakenshield,Dwarf,TA 2746,"November 23, TA 2941",Male,,,Ered Luin,,Dwarves
ObjectId(5cd99d4bde30eff6ebccfe16),Thráin II,http://lotr.wikia.com//wiki/Thr%C3%A1in_II,Dwarf,TA 2644,TA 2850,Male,,,Lonely Mountain,Unnamed wife,Dwarves
ObjectId(5cd99d4bde30eff6ebccfe17),Thorin III Stonehelm,http://lotr.wikia.com//wiki/Thorin_III_Stonehelm,Dwarf,TA 2866,"FO 137,(aged 280)",Male,,,"Lonely Mountain,Iron Hills",,Dwarves
ObjectId(5cd99d4bde30eff6ebccfe18),Thrór,http://lotr.wikia.com//wiki/Thr%C3%B3r,Dwarf,TA 2542,TA 2790,Male,Grey-white,,"Grey Mountains,Lonely Mountain",Unnamed wife,Dwarves
ObjectId(5cd99d4bde30eff6ebccfe19),Théoden,http://lotr.wikia.com//wiki/Th%C3%A9oden,Human,"TA 2948 ,Gondor","March 15 ,3019",Male,White with braids (book) Blonde (films),Tall,,Elfhild,Men
ObjectId(5cd99d4bde30eff6ebccfe1a),Théodred,http://lotr.wikia.com//wiki/Th%C3%A9odred,Human,TA 2978,"February 25 ,3019",Male,,,,,Men
ObjectId(5cd99d4bde30eff6ebccfe1b),Tindómiel,http://lotr.wikia.com//wiki/Tind%C3%B3miel,Human,"After ,SA 61","Early ,Second Age",Female,,,,,Men
ObjectId(5cd99d4bde30eff6ebccfe1c),Thorin I,http://lotr.wikia.com//wiki/Thorin_I,Dwarf,TA 2035,TA 2289,Male,,,"Lonely Mountain,Grey Mountains",Unnamed wife,Dwarves
ObjectId(5cd99d4bde30eff6ebccfe1d),Faramir Took I,http://lotr.wikia.com//wiki/Faramir_Took_I,Hobbit,FO 10,FO 112,Male,,,,Goldilocks Gardner,Hobbits
ObjectId(5cd99d4bde30eff6ebccfe1e),Isumbras Took I,http://lotr.wikia.com//wiki/Isumbras_Took_I,Hobbit,TA 2295,TA 2398,Male,,,,,Hobbits
ObjectId(5cd99d4bde30eff6ebccfe1f),Fortinbras Took II,http://lotr.wikia.com//wiki/Fortinbras_Took_II,Hobbit,TA 2878,TA 2980,Male,,,,Lalia Clayhanger,Hobbits
ObjectId(5cd99d4bde30eff6ebccfe20),Isumbras Took III,http://lotr.wikia.com//wiki/Isumbras_Took_III,Hobbit,TA 2666,TA 2759,Male,,,,Unnamed wife,Hobbits
ObjectId(5cd99d4bde30eff6ebccfe21),Adalgrim Took,http://lotr.wikia.com//wiki/Adalgrim_Took,Hobbit,TA 2880,TA 2982,Male,,,,Unnamed wife,Hobbits
ObjectId(5cd99d4bde30eff6ebccfe22),Adamanta (Chubb) Took,http://lotr.wikia.com//wiki/Adamanta_(Chubb)_Took,Hobbit,TA 2817,TA 2923,Female,,,,"Gerontius ""The Old"" Took",Hobbits
ObjectId(5cd99d4bde30eff6ebccfe23),Isengrim Took II,http://lotr.wikia.com//wiki/Isengrim_Took_II,Hobbit,TA 2620,TA 2722,Male,,,,Unnamed wife,Hobbits
ObjectId(5cd99d4bde30eff6ebccfe24),Adelard Took,http://lotr.wikia.com//wiki/Adelard_Took,Hobbit,TA 2928,FO 2,Male,,,,Unnamed wife,Hobbits
ObjectId(5cd99d4bde30eff6ebccfe25),Ferumbras III Took,http://lotr.wikia.com//wiki/Ferumbras_III_Took,Hobbit,TA 2916,TA 3015,Male,,,,None,Hobbits
ObjectId(5cd99d4bde30eff6ebccfe26),Bandobras Took,http://lotr.wikia.com//wiki/Bandobras_Took,Hobbit,TA 2701,TA 2800,Male,,"1.35m (4'5"")",,Unnamed wife,Hobbit
ObjectId(5cd99d4bde30eff6ebccfe27),Hildifons Took,http://lotr.wikia.com//wiki/Hildifons_Took,Hobbit,TA 2844,,Male,,,,,Hobbits
ObjectId(5cd99d4bde30eff6ebccfe28),Isembard Took,http://lotr.wikia.com//wiki/Isembard_Took,Hobbit,TA 2847,"TA 2946, (SR 1346",Male,,,,,Hobbits
ObjectId(5cd99d4bde30eff6ebccfe29),Hildigrim Took,http://lotr.wikia.com//wiki/Hildigrim_Took,Hobbit,SR 1240,SR 1341,Male,,,,Rosa Baggins,Hobbits
ObjectId(5cd99d4bde30eff6ebccfe2a),Gerontius Took,http://lotr.wikia.com//wiki/Gerontius_Took,Hobbit,TA 2790,TA 2920,Male,,,,Adamanta Chubb,Hobbits
ObjectId(5cd99d4bde30eff6ebccfe2b),Hildibrand Took,http://lotr.wikia.com//wiki/Hildibrand_Took,Hobbit,TA 2849,TA 2934,Male,,,,,Hobbits
ObjectId(5cd99d4bde30eff6ebccfe2c),Paladin Took II,http://lotr.wikia.com//wiki/Paladin_Took_II,Hobbit,TA 2933,FO 13,Male,,,,Eglantine Banks,Hobbits
ObjectId(5cd99d4bde30eff6ebccfe2d),Pearl Took,http://lotr.wikia.com//wiki/Pearl_Took,Hobbit,TA 2975,"before ,FO 63",Female,,,,None,Hobbits
ObjectId(5cd99d4bde30eff6ebccfe2e),Peregrin Took,http://lotr.wikia.com//wiki/Peregrin_Took,Hobbit,TA 2990,FO 65,Male,Almost golden,"1.34m (4'5"")",,Diamond of Long Cleeve,Hobbits
ObjectId(5cd99d4bde30eff6ebccfe2f),Rosa (Baggins) Took,http://lotr.wikia.com//wiki/Rosa_(Baggins)_Took,Hobbit,SR 1256,,Female,,,,Hildigrim Took,Hobbits
ObjectId(5cd99d4bde30eff6ebccfe30),Sigismond Took,http://lotr.wikia.com//wiki/Sigismond_Took,Hobbit,TA 2890,TA 2981,Male,,,,Unnamed wife,Hobbits
ObjectId(5cd99d4bde30eff6ebccfe31),Turgon,http://lotr.wikia.com//wiki/Turgon,Elf,YT 1300,FA 510,Male,Dark,,"Nevrast,Gondolin",Elenwë,Elves
ObjectId(5cd99d4bde30eff6ebccfe32),Turgon (Steward),http://lotr.wikia.com//wiki/Turgon_(Steward),Human,TA 2855,TA 2953,Male,,,,Unnamed wife,Men
ObjectId(5cd99d4bde30eff6ebccfe33),Túrin,http://lotr.wikia.com//wiki/T%C3%BArin,Human,FA 464,FA 499,Male,Dark,Tall,,Nienor,Men
ObjectId(5cd99d4bde30eff6ebccfe34),Tulkastor,http://lotr.wikia.com//wiki/Tulkastor,Elf,YT,,Male,,,,Unnamed wife,Elves
ObjectId(5cd99d4bde30eff6ebccfe35),Tuor,http://lotr.wikia.com//wiki/Tuor,Human,FA 472,None; sailed into the West and was accounted amongst the Eldar,Male,Golden,Tall,,Idril Celebrindal,Men
ObjectId(5cd99d4bde30eff6ebccfe36),Turambar,http://lotr.wikia.com//wiki/Turambar,Human,TA 397,TA 667,Male,,,Gondor,Unnamed wife,Men
ObjectId(5cd99d4bde30eff6ebccfe37),Uldor,http://lotr.wikia.com//wiki/Uldor,Human,"Mid ,First Age",FA 473,Male,,,,,Men
ObjectId(5cd99d4bde30eff6ebccfe38),Túrin II,http://lotr.wikia.com//wiki/T%C3%BArin_II,Human,TA 2815,TA 2914,Male,,,,Unnamed wife,Men
ObjectId(5cd99d4bde30eff6ebccfe39),Ulfang,http://lotr.wikia.com//wiki/Ulfang,Human,"Late ,First Age",FA 473,Male,,,,Unnamed wife,Men
ObjectId(5cd99d4bde30eff6ebccfe3a),Ulfast,http://lotr.wikia.com//wiki/Ulfast,Human,"Mid ,First Age",FA 473,Male,,,,,Men
ObjectId(5cd99d4bde30eff6ebccfe3b),Ulbar,http://lotr.wikia.com//wiki/Ulbar,Human,"Early ,Second Age",Mid Second Age,Male,,,,Unnamed wife,Men
ObjectId(5cd99d4bde30eff6ebccfe3c),Túrin I,http://lotr.wikia.com//wiki/T%C3%BArin_I,Human,TA 2165,TA 2278,Male,,,,Unnamed wife,Men
ObjectId(5cd99d4bde30eff6ebccfe3d),Urthel,http://lotr.wikia.com//wiki/Urthel,Human,"Late ,First Age",FA 460,Male,,,,,Men
ObjectId(5cd99d4bde30eff6ebccfe3e),Ulwarth,http://lotr.wikia.com//wiki/Ulwarth,Human,"Mid ,First Age",FA 473,Male,,,,,Men
ObjectId(5cd99d4bde30eff6ebccfe3f),Vairë (Elf),http://lotr.wikia.com//wiki/Vair%C3%AB_(Elf),Elf,YT,,Female,,,,Lindo,Elves
ObjectId(5cd99d4bde30eff6ebccfe40),Valacar,http://lotr.wikia.com//wiki/Valacar,Human,TA 1194,TA 1432,Male,,,Gondor,Vidumavi,Men
ObjectId(5cd99d4bde30eff6ebccfe41),Valandil,http://lotr.wikia.com//wiki/Valandil,Human,SA 3430,TA 249,Male,,,Arnor,Unnamed wife,Men
ObjectId(5cd99d4bde30eff6ebccfe42),Valandur,http://lotr.wikia.com//wiki/Valandur,Human,TA 462,TA 652,Male,,,Arnor,Unnamed wife,Men
ObjectId(5cd99d4bde30eff6ebccfe43),Valandil of Andúnië,http://lotr.wikia.com//wiki/Valandil_of_And%C3%BAni%C3%AB,Human,"Early ,Second Age","Early ,Second Age",Male,,,,,Men
ObjectId(5cd99d4bde30eff6ebccfe44),Vidugavia,http://lotr.wikia.com//wiki/Vidugavia,Human,"Mid-,Third Age",,Male,,,Rhovanion,Unnamed wife,Men
ObjectId(5cd99d4bde30eff6ebccfe45),Vardamir Nólimon,http://lotr.wikia.com//wiki/Vardamir_N%C3%B3limon,Human,SA 61,SA 471,Male,,,Númenor,Unnamed wife,Men
ObjectId(5cd99d4bde30eff6ebccfe46),Vardilmë,http://lotr.wikia.com//wiki/Vardilm%C3%AB,Human,SA 203,"Early ,Second Age",Female,,,,,Men
ObjectId(5cd99d4bde30eff6ebccfe47),Vidumavi,http://lotr.wikia.com//wiki/Vidumavi,Human,"Before ,TA 1255",TA 1344,Female,,,,Valacar,Men
ObjectId(5cd99d4bde30eff6ebccfe48),Vorondil,http://lotr.wikia.com//wiki/Vorondil,Human,TA 1919,TA 2029,Male,,,,Unnamed wife,Men
ObjectId(5cd99d4bde30eff6ebccfe49),Voronwë,http://lotr.wikia.com//wiki/Voronw%C3%AB,Elf,First Age,,Male,,,,None known,Elves
ObjectId(5cd99d4bde30eff6ebccfe4a),Vëantur,http://lotr.wikia.com//wiki/V%C3%ABantur,Human,SA 425,"Early ,Second Age",Male,,,,Unnamed wife,Men
ObjectId(5cd99d4bde30eff6ebccfe4b),Walda,http://lotr.wikia.com//wiki/Walda,Human,TA 2780,TA 2851,Male,,,,Unnamed wife,Men
ObjectId(5cd99d4bde30eff6ebccfe4c),Willie Banks,http://lotr.wikia.com//wiki/Willie_Banks,Hobbit,"Late ,Third Age","Early ,TA 3019",Male,,,Bree,,Hobbits
ObjectId(5cd99d4bde30eff6ebccfe4d),Wiseman Gamwich,http://lotr.wikia.com//wiki/Wiseman_Gamwich,Hobbit,TA 2800,,Male,,,,Unnamed wife,Hobbit
ObjectId(5cd99d4bde30eff6ebccfe4e),Wulf I,http://lotr.wikia.com//wiki/Wulf_I,Human,"Late ,Third Age",TA 2759,Male,,,Rohan,,Men
ObjectId(5cd99d4bde30eff6ebccfe4f),Wídfara,http://lotr.wikia.com//wiki/W%C3%ADdfara,Human,"Late-,Third Age","Early-,Fourth Age",Male,,,,Unnamed wife,Men
ObjectId(5cd99d4bde30eff6ebccfe50),Éothain,http://lotr.wikia.com//wiki/%C3%89othain,Human,,,,,,,,
ObjectId(5cd99d4bde30eff6ebccfe51),Írildë,http://lotr.wikia.com//wiki/%C3%8Drild%C3%AB,Human,,,,,,,,
ObjectId(5cd99d4bde30eff6ebccfe52),Éofor,http://lotr.wikia.com//wiki/%C3%89ofor,Human,,,,,,,,
ObjectId(5cd99d4bde30eff6ebccfe53),Írimë,http://lotr.wikia.com//wiki/%C3%8Drim%C3%AB,Elf,,,,,,,,
ObjectId(5cd99d4bde30eff6ebccfe54),Éomund,http://lotr.wikia.com//wiki/%C3%89omund,Human,,,,,,,,
ObjectId(5cd99d4bde30eff6ebccfe55),Óin,http://lotr.wikia.com//wiki/%C3%93in,Dwarf,,,,,,,,
ObjectId(5cd99d4bde30eff6ebccfe56),Yávien,http://lotr.wikia.com//wiki/Y%C3%A1vien,Human,SA 371,,Female,,,,,Men
ObjectId(5cd99d4bde30eff6ebccfe57),Dora Baggins,http://lotr.wikia.com//wiki/Dora_Baggins,Hobbit,,,,,,,,
ObjectId(5cd99d4bde30eff6ebccfe58),Largo Baggins,http://lotr.wikia.com//wiki/Largo_Baggins,Hobbit,,,,,,,,
ObjectId(5cd99d4bde30eff6ebccfe59),Mimosa (Bunce) Baggins,http://lotr.wikia.com//wiki/Mimosa_(Bunce)_Baggins,Hobbit,,,,,,,,
ObjectId(5cd99d4bde30eff6ebccfe5a),Pansy Baggins,http://lotr.wikia.com//wiki/Pansy_Baggins,Hobbit,,,,,,,,
ObjectId(5cd99d4bde30eff6ebccfe5b),Polo Baggins,http://lotr.wikia.com//wiki/Polo_Baggins,Hobbit,,,,,,,,
ObjectId(5cd99d4bde30eff6ebccfe5c),Ponto Baggins I,http://lotr.wikia.com//wiki/Ponto_Baggins_I,Hobbit,,,,,,,,
ObjectId(5cd99d4bde30eff6ebccfe5d),Bingo Baggins,http://lotr.wikia.com//wiki/Bingo_Baggins,Hobbit,,,,,,,,
ObjectId(5cd99d4bde30eff6ebccfe5e),Chica (Chubb) Baggins,http://lotr.wikia.com//wiki/Chica_(Chubb)_Baggins,Hobbit,,,,,,,,
ObjectId(5cd99d4bde30eff6ebccfe5f),Óin (King of Durin's Folk),http://lotr.wikia.com//wiki/%C3%93in_(King_of_Durin%27s_Folk),Dwarf,,,,,,,,
ObjectId(5cd99d4bde30eff6ebccfe60),Prisca (Baggins) Bolger,http://lotr.wikia.com//wiki/Prisca_(Baggins)_Bolger,Hobbit,,,,,,,,
ObjectId(5cd99d4bde30eff6ebccfe61),Rudibert Bolger,http://lotr.wikia.com//wiki/Rudibert_Bolger,Hobbit,,,,,,,,
ObjectId(5cd99d4bde30eff6ebccfe62),Theobald Bolger,http://lotr.wikia.com//wiki/Theobald_Bolger,Hobbit,,,,,,,,
ObjectId(5cd99d4bde30eff6ebccfe63),Adalgar Bolger,http://lotr.wikia.com//wiki/Adalgar_Bolger,Hobbit,,,,,,,,
ObjectId(5cd99d4bde30eff6ebccfe64),Ruby (Bolger) Baggins,http://lotr.wikia.com//wiki/Ruby_(Bolger)_Baggins,Hobbit,,,,,,,,
ObjectId(5cd99d4bde30eff6ebccfe65),Wilimar Bolger,http://lotr.wikia.com//wiki/Wilimar_Bolger,Hobbit,,,,,,,,
ObjectId(5cd99d4bde30eff6ebccfe66),Camellia (Sackville) Baggins,http://lotr.wikia.com//wiki/Camellia_(Sackville)_Baggins,Hobbit,,,,,,,,
ObjectId(5cd99d4bde30eff6ebccfe67),Everard Took,http://lotr.wikia.com//wiki/Everard_Took,Hobbit,,,,,,,,
ObjectId(5cd99d4bde30eff6ebccfe68),Gundahar Bolger,http://lotr.wikia.com//wiki/Gundahar_Bolger,Hobbit,,,,,,,,
ObjectId(5cd99d4bde30eff6ebccfe69),Ferdinand Took,http://lotr.wikia.com//wiki/Ferdinand_Took,Hobbit,,,,,,,,
ObjectId(5cd99d4bde30eff6ebccfe6a),Pervinca Took,http://lotr.wikia.com//wiki/Pervinca_Took,Hobbit,,,,,,,,
ObjectId(5cd99d4bde30eff6ebccfe6b),Pimpernel Took,http://lotr.wikia.com//wiki/Pimpernel_Took,Hobbit,,,,,,,,
ObjectId(5cd99d4bde30eff6ebccfe6c),Ferdibrand Took,http://lotr.wikia.com//wiki/Ferdibrand_Took,Hobbit,,,,,,,,
ObjectId(5cd99d4bde30eff6ebccfe6d),Reginard Took,http://lotr.wikia.com//wiki/Reginard_Took,Hobbit,,,,,,,,
ObjectId(5cd99d4bde30eff6ebccfe6e),Flambard Took,http://lotr.wikia.com//wiki/Flambard_Took,Hobbit,,,,,,,,
ObjectId(5cd99d4bde30eff6ebccfe6f),Lalia (Clayhanger) Took,http://lotr.wikia.com//wiki/Lalia_(Clayhanger)_Took,Hobbit,,,,,,,,
ObjectId(5cd99d4bde30eff6ebccfe70),Ruby Gamgee,http://lotr.wikia.com//wiki/Ruby_Gamgee,Hobbit,,,,,,,,
ObjectId(5cd99d4bde30eff6ebccfe71),Rudolph Bolger,http://lotr.wikia.com//wiki/Rudolph_Bolger,Hobbit,,,,,,,,
ObjectId(5cd99d4bde30eff6ebccfe72),Tanta (Hornblower) Baggins,http://lotr.wikia.com//wiki/Tanta_(Hornblower)_Baggins,Hobbit,,,,,,,,
ObjectId(5cd99d4bde30eff6ebccfe73),Inigo Baggins,http://lotr.wikia.com//wiki/Inigo_Baggins,Hobbit,,,,,,,,
ObjectId(5cd99d4bde30eff6ebccfe74),Tanta Hornblower,http://lotr.wikia.com//wiki/Tanta_Hornblower,Hobbit,,,,,,,,
ObjectId(5cd99d4bde30eff6ebccfe75),Tobold Hornblower,http://lotr.wikia.com//wiki/Tobold_Hornblower,Hobbit,,,,,,,,
ObjectId(5cd99d4bde30eff6ebccfe76),Lily (Baggins) Goodbody,http://lotr.wikia.com//wiki/Lily_(Baggins)_Goodbody,Hobbit,,,,,,,,
ObjectId(5cd99d4bde30eff6ebccfe77),Togo Goodbody,http://lotr.wikia.com//wiki/Togo_Goodbody,Hobbit,,,,,,,,
ObjectId(5cd99d4bde30eff6ebccfe78),Goldberry,http://lotr.wikia.com//wiki/Goldberry,Hobbit,,,,,,,,
ObjectId(5cd99d4bde30eff6ebccfe79),Bell (Goodchild) Gamgee,http://lotr.wikia.com//wiki/Bell_(Goodchild)_Gamgee,Hobbit,,,,,,,,
ObjectId(5cd99d4bde30eff6ebccfe7a),Goldilocks (Gardner) Took,http://lotr.wikia.com//wiki/Goldilocks_(Gardner)_Took,Hobbit,,,,,,,,
ObjectId(5cd99d4bde30eff6ebccfe7b),Merry Gamgee,http://lotr.wikia.com//wiki/Merry_Gamgee,Hobbit,,,,,,,,
ObjectId(5cd99d4bde30eff6ebccfe7c),Bilbo Gamgee,http://lotr.wikia.com//wiki/Bilbo_Gamgee,Hobbit,,,,,,,,
ObjectId(5cd99d4bde30eff6ebccfe7d),Halfast Gamgee,http://lotr.wikia.com//wiki/Halfast_Gamgee,Hobbit,,,,,,,,
ObjectId(5cd99d4bde30eff6ebccfe7e),Rose Gamgee,http://lotr.wikia.com//wiki/Rose_Gamgee,Hobbit,,,,,,,,
ObjectId(5cd99d4bde30eff6ebccfe7f),Pippin Gamgee,http://lotr.wikia.com//wiki/Pippin_Gamgee,Hobbit,,,,,,,,
ObjectId(5cd99d4bde30eff6ebccfe80),Durin,http://lotr.wikia.com//wiki/Durin,Dwarf,,,,,,,,
ObjectId(5cd99d4bde30eff6ebccfe81),Poppy (Chubb-Baggins) Bolger,http://lotr.wikia.com//wiki/Poppy_(Chubb-Baggins)_Bolger,Hobbit,,,,,,,,
ObjectId(5cd99d4bde30eff6ebccfe82),Robin Gardner,http://lotr.wikia.com//wiki/Robin_Gardner,Hobbit,,,,,,,,
ObjectId(5cd99d4bde30eff6ebccfe83),Primrose Gardner,http://lotr.wikia.com//wiki/Primrose_Gardner,Hobbit,,,,,,,,
ObjectId(5cd99d4bde30eff6ebccfe84),Hamfast Gardner,http://lotr.wikia.com//wiki/Hamfast_Gardner,Hobbit,,,,,,,,
ObjectId(5cd99d4bde30eff6ebccfe85),Tolman Cotton Jr.,http://lotr.wikia.com//wiki/Tolman_Cotton_Jr.,Hobbit,TA 2980,FO 60,Male,,,,Marigold Cotton,Hobbits
ObjectId(5cd99d4bde30eff6ebccfe86),Carl Cotton,http://lotr.wikia.com//wiki/Carl_Cotton,Hobbit,,,,,,,,
ObjectId(5cd99d4bde30eff6ebccfe87),Wilcome Cotton,http://lotr.wikia.com//wiki/Wilcome_Cotton,Hobbit,,,,,,,,
ObjectId(5cd99d4bde30eff6ebccfe88),Doderic Brandybuck,http://lotr.wikia.com//wiki/Doderic_Brandybuck,Hobbit,,,,,,,,
ObjectId(5cd99d4bde30eff6ebccfe89),Daisy Gamgee,http://lotr.wikia.com//wiki/Daisy_Gamgee,Hobbit,,,,,,,,
ObjectId(5cd99d4bde30eff6ebccfe8a),Berilac Brandybuck,http://lotr.wikia.com//wiki/Berilac_Brandybuck,Hobbit,,,,,,,,
ObjectId(5cd99d4bde30eff6ebccfe8b),Gorbadoc Brandybuck,http://lotr.wikia.com//wiki/Gorbadoc_Brandybuck,Hobbit,,,,,,,,
ObjectId(5cd99d4bde30eff6ebccfe8c),Marmadoc Brandybuck,http://lotr.wikia.com//wiki/Marmadoc_Brandybuck,Hobbit,,,,,,,,
ObjectId(5cd99d4bde30eff6ebccfe8d),Ilberic Brandybuck,http://lotr.wikia.com//wiki/Ilberic_Brandybuck,Hobbit,,,,,,,,
ObjectId(5cd99d4bde30eff6ebccfe8e),Orgulas Brandybuck,http://lotr.wikia.com//wiki/Orgulas_Brandybuck,Hobbit,,,,,,,,
ObjectId(5cd99d4bde30eff6ebccfe8f),Rorimac Brandybuck,http://lotr.wikia.com//wiki/Rorimac_Brandybuck,Hobbit,,,,,,,,
ObjectId(5cd99d4bde30eff6ebccfe90),Merimac Brandybuck,http://lotr.wikia.com//wiki/Merimac_Brandybuck,Hobbit,,,,,,,,
ObjectId(5cd99d4bde30eff6ebccfe91),Salvia (Brandybuck) Bolger,http://lotr.wikia.com//wiki/Salvia_(Brandybuck)_Bolger,Hobbit,,,,,,,,
ObjectId(5cd99d4bde30eff6ebccfe92),Bilbo Gardner,http://lotr.wikia.com//wiki/Bilbo_Gardner,Hobbit,,,,,,,,
ObjectId(5cd99d4bde30eff6ebccfe93),Briffo Boffin,http://lotr.wikia.com//wiki/Briffo_Boffin,Hobbit,,,,,,,,
ObjectId(5cd99d4bde30eff6ebccfe94),Gruffo Boffin,http://lotr.wikia.com//wiki/Gruffo_Boffin,Hobbit,,,,,,,,
ObjectId(5cd99d4bde30eff6ebccfe95),Lavender (Grubb) Boffin,http://lotr.wikia.com//wiki/Lavender_(Grubb)_Boffin,Hobbit,,,,,,,,
ObjectId(5cd99d4bde30eff6ebccfe96),Uffo Boffin,http://lotr.wikia.com//wiki/Uffo_Boffin,Hobbit,,,,,,,,
ObjectId(5cd99d4bde30eff6ebccfe97),Bodo Proudfoot,http://lotr.wikia.com//wiki/Bodo_Proudfoot,Hobbit,,,,,,,,
ObjectId(5cd99d4bde30eff6ebccfe98),Sancho Proudfoot,http://lotr.wikia.com//wiki/Sancho_Proudfoot,Hobbit,,,,,,,,
ObjectId(5cd99d4bde30eff6ebccfe99),Olo Proudfoot,http://lotr.wikia.com//wiki/Olo_Proudfoot,Hobbit,,,,,,,,
ObjectId(5cd99d4bde30eff6ebccfe9a),Saradoc Brandybuck,http://lotr.wikia.com//wiki/Saradoc_Brandybuck,Hobbit,,,,,,,,
ObjectId(5cd99d4bde30eff6ebccfe9b),Nimloth (elf),http://lotr.wikia.com//wiki/Nimloth_(elf),Elf,"Unknown, possibly sometime during the ,Years of the Trees",FA 506,Female,,,Doriath,Dior Eluchíl,Elves
ObjectId(5cd99d4bde30eff6ebccfe9c),Linda (Baggins) Proudfoot,http://lotr.wikia.com//wiki/Linda_(Baggins)_Proudfoot,Hobbit,,,,,,,,
ObjectId(5cd99d4bde30eff6ebccfe9d),Gríma Wormtongue,http://lotr.wikia.com//wiki/Gr%C3%ADma_Wormtongue,Human,TA 2974,"November 3 ,3019",Male,Black,,,,Men
ObjectId(5cd99d4bde30eff6ebccfe9e),Gollum,http://lotr.wikia.com//wiki/Gollum,Hobbit,TA 2430,"March 25 ,3019",Male,,,,,Hobbits
ObjectId(5cd99d4bde30eff6ebccfe9f),Legolas (elf of Gondolin),http://lotr.wikia.com//wiki/Legolas_(elf_of_Gondolin),Elf,,,Male,,,,,Elves
ObjectId(5cd99d4bde30eff6ebccfea0),Gandalf,http://lotr.wikia.com//wiki/Gandalf,Maiar,Before the the Shaping of Arda,"January 253019 ,Battle of the Peak immortal",Male,"Grey, later white",,,,Maiar
ObjectId(5cd99d4bde30eff6ebccfea1),Radagast,http://lotr.wikia.com//wiki/Radagast,Maiar,"Before the creation of ,Arda",None,Male,Brown-gray (films),,,None,Maiar
ObjectId(5cd99d4bde30eff6ebccfea2),Tilion,http://lotr.wikia.com//wiki/Tilion,Maiar,Before the creation of Arda,Immortal,Male,,,,None,Ainur
ObjectId(5cd99d4bde30eff6ebccfea3),Elemmakil,http://lotr.wikia.com//wiki/Elemmakil,Elf,,"FA 510,(presumably)",Male,,,,,Elves
ObjectId(5cd99d4bde30eff6ebccfea4),Saruman,http://lotr.wikia.com//wiki/Saruman,Maiar,"Before the creation of ,Arda","3 November ,3019",Male,White,,"Isengard,Nan Curunír",None,Maiar
ObjectId(5cd99d4bde30eff6ebccfea5),Sauron,http://lotr.wikia.com//wiki/Sauron,Maiar,"Before the creation of ,Arda","March 25 ,3019",Male,Various,Various until,,None,Maiar
ObjectId(5cd99d4bde30eff6ebccfea6),Eönwë,http://lotr.wikia.com//wiki/E%C3%B6nw%C3%AB,Maiar,"Before the creation of ,Arda",Immortal,Male,,,,,Ainur
ObjectId(5cd99d4bde30eff6ebccfea7),Durin's Bane,http://lotr.wikia.com//wiki/Durin%27s_Bane,Maiar,"Before the creation of ,Arda",January 253019,Male,Mane of red flames,"Slightly larger and taller than a Man (book), 20 feet (movie)",,,"Maiar,Balrog"
ObjectId(5cd99d4bde30eff6ebccfea8),Alatar,http://lotr.wikia.com//wiki/Alatar,Maiar,Before the creation of Arda,,Male,,,,None,"Ainur,Maiar"
ObjectId(5cd99d4bde30eff6ebccfea9),Arien,http://lotr.wikia.com//wiki/Arien,Maiar,"Before the creation of ,Arda",Immortal,Female,,,,None,Ainur
ObjectId(5cd99d4bde30eff6ebccfeaa),Uinen,http://lotr.wikia.com//wiki/Uinen,Maiar,"Before the creation of ,Arda",Immortal,Female,,,,Ossë,
ObjectId(5cd99d4bde30eff6ebccfeab),Mosco Burrows,http://lotr.wikia.com//wiki/Mosco_Burrows,Hobbit,,,,,,,,
ObjectId(5cd99d4bde30eff6ebccfeac),Myrtle Burrows,http://lotr.wikia.com//wiki/Myrtle_Burrows,Hobbit,,,,,,,,
ObjectId(5cd99d4bde30eff6ebccfead),Pallando,http://lotr.wikia.com//wiki/Pallando,Maiar,Before the creation of Arda,,Male,,,,,Ainur
ObjectId(5cd99d4bde30eff6ebccfeae),Moro Burrows,http://lotr.wikia.com//wiki/Moro_Burrows,Hobbit,,,,,,,,
ObjectId(5cd99d4bde30eff6ebccfeaf),Thingol,http://lotr.wikia.com//wiki/Thingol,Elf,YT 1050,FA 502,Male,Silver,"Tallest of the Elven-folk, 8'2""",Doriath,Melian,Elves
ObjectId(5cd99d4bde30eff6ebccfeb0),Théodwyn,http://lotr.wikia.com//wiki/Th%C3%A9odwyn,Human,,,,,,,,
ObjectId(5cd99d4bde30eff6ebccfeb1),Eärendil,http://lotr.wikia.com//wiki/E%C3%A4rendil,Human,FA 503,Still Alive,Male,Golden,,,Elwing,Half-elven
ObjectId(5cd99d4bde30eff6ebccfeb2),Harry Goatleaf,http://lotr.wikia.com//wiki/Harry_Goatleaf,Human,"Late ,Third Age","Presumably sometime after ,TA 3019",Male,,,,,Men
ObjectId(5cd9d533844dc4c55e47afed),Treebeard,http://lotr.wikia.com//wiki/Treebeard,Ent,YT,,Male,"Leaf, twig and moss like",15'4,,Fimbrethil,"Ents,Onodrim"
ObjectId(5cd9d576844dc4c55e47afee),Witch-King of Angmar,http://lotr.wikia.com//wiki/Witch-king_of_Angmar,Human,,,,,,,,
